,Index,incident_number,crime,occurred_on,month,intersection,city,state,geometry,location,time,day_of_week,moon_phaseid,moon_phase
150,11738,1700909021,Theft From Motor Vehicle,1/9/17,Jan,2700 RUSTON WY,  TACOMA,   WA,-122.473542  47.278348,"47.278348, -122.473542",16:00,Monday,0,0
151,12452,1709809006,Theft From Motor Vehicle,4/8/17,Apr,2700 RUSTON WY,  TACOMA,   WA,-122.473542  47.278348,"47.278348, -122.473542",11:00,Saturday,0,0
152,12532,1711209003,Theft From Motor Vehicle,4/21/17,Apr,2700 RUSTON WY,  TACOMA,   WA,-122.473542  47.278348,"47.278348, -122.473542",13:00,Friday,0,0
153,12881,1717309011,Theft From Motor Vehicle,6/18/17,Jun,2700 RUSTON WY,  TACOMA,   WA,-122.473542  47.278348,"47.278348, -122.473542",21:00,Sunday,0,0
154,14149,1732609010,Theft From Motor Vehicle,11/21/17,Nov,3300 N PROCTOR ST,  TACOMA,   WA,-122.488807  47.278007,"47.278007, -122.488807",21:00,Tuesday,0,0
155,13734,1729609010,Theft From Motor Vehicle,10/22/17,Oct,5800 N 33RD ST,  TACOMA,   WA,-122.515024  47.277925,"47.277925, -122.515024",18:00,Sunday,0,0
156,12389,1709009022,Theft From Motor Vehicle,3/26/17,Mar,5700 N 33RD ST,  TACOMA,   WA,-122.513937  47.277899,"47.277899, -122.513937",22:00,Sunday,0,0
157,13353,1728709007,Theft From Motor Vehicle,10/13/17,Oct,5700 N 33RD ST,  TACOMA,   WA,-122.513937  47.277899,"47.277899, -122.513937",1:00,Friday,0,0
158,13060,1720001814,Theft From Motor Vehicle,7/18/17,Jul,6500 23RD ST NE,  TACOMA,   WA,-122.360312  47.277673,"47.277673, -122.360312",21:00,Tuesday,0,0
159,11967,1702909019,Theft From Motor Vehicle,1/29/17,Jan,3100 N GOVE ST,  TACOMA,   WA,-122.49986  47.277033,"47.277033, -122.49986",0:00,Sunday,0,0
160,12105,1705309005,Theft From Motor Vehicle,2/19/17,Feb,3100 N GOVE ST,  TACOMA,   WA,-122.49986  47.277033,"47.277033, -122.49986",19:00,Sunday,0,0
161,12427,1709600645,Theft From Motor Vehicle,4/6/17,Apr,3100 N GOVE ST,  TACOMA,   WA,-122.49986  47.277033,"47.277033, -122.49986",10:00,Thursday,0,0
162,12971,1718809012,Theft From Motor Vehicle,7/4/17,Jul,4100 N 32ND ST,  TACOMA,   WA,-122.492693  47.276789,"47.276789, -122.492693",0:00,Tuesday,0,0
163,13551,1728300378,Theft From Motor Vehicle,10/9/17,Oct,2200 67TH AV NE,  TACOMA,   WA,-122.357841  47.276595,"47.276595, -122.357841",19:00,Monday,0,0
164,12237,1707100979,Theft From Motor Vehicle,3/12/17,Mar,2400 RUSTON WY,  TACOMA,   WA,-122.469299  47.276552,"47.276552, -122.469299",9:00,Sunday,3,Full Moon
165,13001,1719109018,Theft From Motor Vehicle,7/9/17,Jul,2300 RUSTON WY,  TACOMA,   WA,-122.467653  47.276183,"47.276183, -122.467653",14:00,Sunday,0,0
166,13745,1729709011,Theft From Motor Vehicle,10/22/17,Oct,2300 RUSTON WY,  TACOMA,   WA,-122.467653  47.276183,"47.276183, -122.467653",0:00,Sunday,0,0
167,13027,1719409027,Theft From Motor Vehicle,7/11/17,Jul,3200 N WHITMAN ST,  TACOMA,   WA,-122.521781  47.276023,"47.276023, -122.521781",3:00,Tuesday,0,0
168,13924,1729909027,Theft From Motor Vehicle,10/26/17,Oct,2200 RUSTON WY,  TACOMA,   WA,-122.466494  47.275965,"47.275965, -122.466494",6:00,Thursday,0,0
169,12240,1724009006,Theft From Motor Vehicle,8/27/17,Aug,3100 N BALTIMORE ST,  TACOMA,   WA,-122.507841  47.275946,"47.275946, -122.507841",23:00,Sunday,0,0
170,13951,1730109029,Theft From Motor Vehicle,10/17/17,Oct,3100 N CHEYENNE ST,  TACOMA,   WA,-122.498636  47.275913,"47.275913, -122.498636",1:00,Tuesday,0,0
171,12809,1716400183,Theft From Motor Vehicle,6/13/17,Jun,4800 N 31ST ST,  TACOMA,   WA,-122.501184  47.275885,"47.275885, -122.501184",3:00,Tuesday,0,0
172,11866,1702100985,Theft From Motor Vehicle,1/16/17,Jan,3100 N PROCTOR ST,  TACOMA,   WA,-122.488837  47.275788,"47.275788, -122.488837",18:00,Monday,0,0
173,12110,1705309013,Theft From Motor Vehicle,2/21/17,Feb,2400 N 31ST ST,  TACOMA,   WA,-122.468442  47.2757,"47.2757, -122.468442",23:00,Tuesday,0,0
174,12046,1715909009,Theft From Motor Vehicle,6/7/17,Jun,2100 N SCHUSTER PKWY,  TACOMA,   WA,-122.464493  47.275605,"47.275605, -122.464493",16:00,Wednesday,0,0
175,11661,1700309006,Theft From Motor Vehicle,1/1/17,Jan,3100 N NARROWS DR,  TACOMA,   WA,-122.523735  47.275596,"47.275596, -122.523735",23:00,Sunday,0,0
176,11659,1700309002,Theft From Motor Vehicle,1/2/17,Jan,1700 N SCHUSTER PKWY,  TACOMA,   WA,-122.463549  47.275401,"47.275401, -122.463549",3:00,Monday,0,0
177,12235,1707009016,Theft From Motor Vehicle,3/11/17,Mar,1700 N SCHUSTER PKWY,  TACOMA,   WA,-122.463549  47.275401,"47.275401, -122.463549",8:00,Saturday,0,0
178,12614,1712909010,Theft From Motor Vehicle,5/7/17,May,1700 N SCHUSTER PKWY,  TACOMA,   WA,-122.463549  47.275401,"47.275401, -122.463549",9:00,Sunday,0,0
179,12995,1719101845,Theft From Motor Vehicle,7/10/17,Jul,1700 N SCHUSTER PKWY,  TACOMA,   WA,-122.463549  47.275401,"47.275401, -122.463549",19:00,Monday,0,0
180,14219,1713009021,Theft From Motor Vehicle,5/10/17,May,1700 N SCHUSTER PKWY,  TACOMA,   WA,-122.463549  47.275401,"47.275401, -122.463549",14:00,Wednesday,3,Full Moon
181,11948,1702809008,Theft From Motor Vehicle,1/27/17,Jan,6500 20TH ST NE,  TACOMA,   WA,-122.361063  47.275065,"47.275065, -122.361063",22:00,Friday,1,New Moon
182,13119,1720709006,Theft From Motor Vehicle,7/24/17,Jul,4100 N 30TH ST,  TACOMA,   WA,-122.493424  47.274872,"47.274872, -122.493424",23:00,Monday,0,0
183,12979,1718909007,Theft From Motor Vehicle,7/5/17,Jul,2100 N 30TH ST,  TACOMA,   WA,-122.464268  47.274753,"47.274753, -122.464268",14:00,Wednesday,0,0
184,13493,1710009023,Theft From Motor Vehicle,4/4/17,Apr,2100 N 30TH ST,  TACOMA,   WA,-122.464268  47.274753,"47.274753, -122.464268",0:00,Tuesday,0,0
185,11682,1700409011,Theft From Motor Vehicle,1/4/17,Jan,2200 N 30TH ST,  TACOMA,   WA,-122.465604  47.274749,"47.274749, -122.465604",10:00,Wednesday,0,0
186,11961,1702909009,Theft From Motor Vehicle,1/28/17,Jan,2200 N 30TH ST,  TACOMA,   WA,-122.465604  47.274749,"47.274749, -122.465604",21:00,Saturday,0,0
187,13186,1724809012,Theft From Motor Vehicle,9/5/17,Sep,2200 N 30TH ST,  TACOMA,   WA,-122.465604  47.274749,"47.274749, -122.465604",0:00,Tuesday,0,0
188,13753,1729809005,Theft From Motor Vehicle,10/24/17,Oct,2200 N 30TH ST,  TACOMA,   WA,-122.465604  47.274749,"47.274749, -122.465604",18:00,Tuesday,0,0
189,13922,1729909025,Theft From Motor Vehicle,10/24/17,Oct,2200 N 30TH ST,  TACOMA,   WA,-122.465604  47.274749,"47.274749, -122.465604",18:00,Tuesday,0,0
190,12713,1727101516,Theft From Motor Vehicle,9/27/17,Sep,2000 N 30TH ST,  TACOMA,   WA,-122.462685  47.274722,"47.274722, -122.462685",23:00,Wednesday,2,First Quarter
191,13175,1727109015,Theft From Motor Vehicle,9/28/17,Sep,2000 N 30TH ST,  TACOMA,   WA,-122.462685  47.274722,"47.274722, -122.462685",3:00,Thursday,0,0
192,12320,1708009036,Theft From Motor Vehicle,3/19/17,Mar,3000 N WHITMAN ST,  TACOMA,   WA,-122.521763  47.274524,"47.274524, -122.521763",22:00,Sunday,0,0
193,13076,1720109003,Theft From Motor Vehicle,7/18/17,Jul,1900 66TH AV NE,  TACOMA,   WA,-122.359069  47.274335,"47.274335, -122.359069",0:00,Tuesday,0,0
194,13884,1723800982,Theft From Motor Vehicle,8/25/17,Aug,2200 MARINE VIEW DR,  TACOMA,   WA,-122.378338  47.27415,"47.27415, -122.378338",16:00,Friday,0,0
195,13680,1719109003,Theft From Motor Vehicle,7/8/17,Jul,5700 N 30TH ST,  TACOMA,   WA,-122.513734  47.274016,"47.274016, -122.513734",20:00,Saturday,3,Full Moon
196,13445,1709709005,Theft From Motor Vehicle,4/3/17,Apr,4600 N 29TH ST,  TACOMA,   WA,-122.499261  47.273969,"47.273969, -122.499261",21:00,Monday,2,First Quarter
197,12319,1708009035,Theft From Motor Vehicle,3/19/17,Mar,2100 N 29TH ST,  TACOMA,   WA,-122.463723  47.273827,"47.273827, -122.463723",22:00,Sunday,0,0
198,13418,1729309020,Theft From Motor Vehicle,10/20/17,Oct,2100 N 29TH ST,  TACOMA,   WA,-122.463723  47.273827,"47.273827, -122.463723",4:00,Friday,0,0
199,12817,1716409005,Theft From Motor Vehicle,6/11/17,Jun,2700 N SHIRLEY ST,  TACOMA,   WA,-122.510542  47.273029,"47.273029, -122.510542",15:00,Sunday,0,0
200,11783,1701409006,Theft From Motor Vehicle,1/13/17,Jan,3900 N 28TH ST,  TACOMA,   WA,-122.489849  47.272995,"47.272995, -122.489849",15:00,Friday,0,0
201,13383,1726709007,Theft From Motor Vehicle,9/23/17,Sep,1800 MARINER CIR NE,  TACOMA,   WA,-122.372272  47.272859,"47.272859, -122.372272",17:00,Saturday,0,0
202,12719,1715009007,Theft From Motor Vehicle,5/22/17,May,2700 N STEVENS ST,  TACOMA,   WA,-122.496192  47.272443,"47.272443, -122.496192",22:00,Monday,0,0
203,12870,1717209005,Theft From Motor Vehicle,6/20/17,Jun,3600 N 27TH ST,  TACOMA,   WA,-122.483899  47.27201,"47.27201, -122.483899",1:00,Tuesday,0,0
204,11979,1703301637,Theft From Motor Vehicle,2/1/17,Feb,2700 N MONROE ST,  TACOMA,   WA,-122.491753  47.272008,"47.272008, -122.491753",19:00,Wednesday,0,0
205,12552,1711609002,Theft From Motor Vehicle,4/25/17,Apr,2700 N TYLER ST,  TACOMA,   WA,-122.4932  47.272004,"47.272004, -122.4932",2:00,Tuesday,0,0
206,13972,1730509005,Theft From Motor Vehicle,10/30/17,Oct,2100 N 27TH ST,  TACOMA,   WA,-122.464522  47.271902,"47.271902, -122.464522",21:00,Monday,0,0
207,13028,1719409030,Theft From Motor Vehicle,7/12/17,Jul,900 N STADIUM WY,  TACOMA,   WA,-122.456618  47.271689,"47.271689, -122.456618",22:00,Wednesday,0,0
208,12731,1715200373,Theft From Motor Vehicle,5/31/17,May,2500 N NARROWS DR,  TACOMA,   WA,-122.528237  47.271517,"47.271517, -122.528237",18:00,Wednesday,0,0
209,13393,1707400703,Theft From Motor Vehicle,3/15/17,Mar,2500 N NARROWS DR,  TACOMA,   WA,-122.528237  47.271517,"47.271517, -122.528237",4:00,Wednesday,0,0
210,13568,1728509001,Theft From Motor Vehicle,10/11/17,Oct,2500 N NARROWS DR,  TACOMA,   WA,-122.528237  47.271517,"47.271517, -122.528237",0:00,Wednesday,0,0
211,13026,1719409026,Theft From Motor Vehicle,7/13/17,Jul,800 N STADIUM WY,  TACOMA,   WA,-122.455936  47.271444,"47.271444, -122.455936",1:00,Thursday,0,0
212,12375,1708900374,Theft From Motor Vehicle,3/29/17,Mar,2600 N ORCHARD ST,  TACOMA,   WA,-122.505265  47.271276,"47.271276, -122.505265",23:00,Wednesday,0,0
213,11675,1700401266,Theft From Motor Vehicle,1/4/17,Jan,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",11:00,Wednesday,0,0
214,11734,1700909007,Theft From Motor Vehicle,1/8/17,Jan,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",23:00,Sunday,0,0
215,12691,1714601802,Theft From Motor Vehicle,5/26/17,May,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",17:00,Friday,0,0
216,12832,1716609025,Theft From Motor Vehicle,6/14/17,Jun,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",21:00,Wednesday,0,0
217,13586,1714501873,Theft From Motor Vehicle,5/25/17,May,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",17:00,Thursday,1,New Moon
218,13665,1717600641,Theft From Motor Vehicle,6/24/17,Jun,2600 N PEARL ST,  TACOMA,   WA,-122.515861  47.271092,"47.271092, -122.515861",22:00,Saturday,0,0
219,13715,1729309021,Theft From Motor Vehicle,10/20/17,Oct,2600 N LAWRENCE ST,  TACOMA,   WA,-122.479391  47.271079,"47.271079, -122.479391",2:00,Friday,0,0
220,13282,1725809028,Theft From Motor Vehicle,9/7/17,Sep,4800 N 26TH ST,  TACOMA,   WA,-122.501478  47.271074,"47.271074, -122.501478",0:00,Thursday,0,0
221,12935,1718101774,Theft From Motor Vehicle,6/28/17,Jun,2100 N 26TH ST,  TACOMA,   WA,-122.465035  47.271023,"47.271023, -122.465035",17:00,Wednesday,0,0
222,12102,1705301765,Theft From Motor Vehicle,2/21/17,Feb,2600 N STARR ST,  TACOMA,   WA,-122.463711  47.271017,"47.271017, -122.463711",21:00,Tuesday,0,0
223,12969,1718809008,Theft From Motor Vehicle,7/4/17,Jul,2600 N CARR ST,  TACOMA,   WA,-122.466906  47.270977,"47.270977, -122.466906",9:00,Tuesday,0,0
224,13292,1725909006,Theft From Motor Vehicle,9/15/17,Sep,700 N STADIUM WY,  TACOMA,   WA,-122.45445  47.270942,"47.270942, -122.45445",9:00,Friday,0,0
225,11737,1700909018,Theft From Motor Vehicle,1/8/17,Jan,2500 N MONROE ST,  TACOMA,   WA,-122.491748  47.270322,"47.270322, -122.491748",4:00,Sunday,0,0
226,12936,1718109002,Theft From Motor Vehicle,6/29/17,Jun,2500 N WARNER ST,  TACOMA,   WA,-122.481067  47.270132,"47.270132, -122.481067",0:00,Thursday,0,0
227,14162,1732909009,Theft From Motor Vehicle,11/24/17,Nov,3400 N 25TH ST,  TACOMA,   WA,-122.481067  47.270132,"47.270132, -122.481067",2:00,Friday,0,0
228,13762,1721701612,Theft From Motor Vehicle,8/5/17,Aug,2500 MCCARVER ST,  TACOMA,   WA,-122.465293  47.270111,"47.270111, -122.465293",18:00,Saturday,0,0
229,13325,1726209052,Theft From Motor Vehicle,9/17/17,Sep,500 N 11TH ST,  TACOMA,   WA,-122.461703  47.269994,"47.269994, -122.461703",23:00,Sunday,0,0
230,11656,1700301441,Theft From Motor Vehicle,1/3/17,Jan,2400 N PROCTOR ST,  TACOMA,   WA,-122.488895  47.269741,"47.269741, -122.488895",16:00,Tuesday,0,0
231,13347,1705509005,Theft From Motor Vehicle,2/23/17,Feb,2400 N PROCTOR ST,  TACOMA,   WA,-122.488895  47.269741,"47.269741, -122.488895",21:00,Thursday,0,0
232,13561,1728401598,Theft From Motor Vehicle,10/11/17,Oct,2400 N PROCTOR ST,  TACOMA,   WA,-122.488895  47.269741,"47.269741, -122.488895",17:00,Wednesday,0,0
233,14207,1712902518,Theft From Motor Vehicle,5/9/17,May,2400 N PROCTOR ST,  TACOMA,   WA,-122.488895  47.269741,"47.269741, -122.488895",22:00,Tuesday,0,0
234,13794,1722201687,Theft From Motor Vehicle,8/10/17,Aug,2300 N SHIRLEY ST,  TACOMA,   WA,-122.51056  47.26956,"47.26956, -122.51056",15:00,Thursday,0,0
235,11942,1702800398,Theft From Motor Vehicle,1/28/17,Jan,2400 N ALDER ST,  TACOMA,   WA,-122.47776  47.269222,"47.269222, -122.47776",7:00,Saturday,0,0
236,12790,1716109006,Theft From Motor Vehicle,6/7/17,Jun,2400 N ALDER ST,  TACOMA,   WA,-122.47776  47.269222,"47.269222, -122.47776",23:00,Wednesday,0,0
237,13595,1731109022,Theft From Motor Vehicle,11/5/17,Nov,3100 N 24TH ST,  TACOMA,   WA,-122.476305  47.269209,"47.269209, -122.476305",21:00,Sunday,0,0
238,12377,1709000336,Theft From Motor Vehicle,3/30/17,Mar,500 N C ST,  TACOMA,   WA,-122.452071  47.269141,"47.269141, -122.452071",23:00,Thursday,0,0
239,13340,1704709010,Theft From Motor Vehicle,2/16/17,Feb,2300 VISTA VIEW DR,  TACOMA,   WA,-122.534005  47.269035,"47.269035, -122.534005",7:00,Thursday,0,0
240,13375,1726609027,Theft From Motor Vehicle,9/23/17,Sep,6100 N 23RD ST,  TACOMA,   WA,-122.518569  47.268853,"47.268853, -122.518569",0:00,Saturday,0,0
241,11671,1700309051,Theft From Motor Vehicle,1/3/17,Jan,600 N D ST,  TACOMA,   WA,-122.45407  47.26866,"47.26866, -122.45407",16:00,Tuesday,0,0
242,13373,1726609024,Theft From Motor Vehicle,9/22/17,Sep,300 N 4TH ST,  TACOMA,   WA,-122.450804  47.268536,"47.268536, -122.450804",20:00,Friday,0,0
243,13577,1714600306,Theft From Motor Vehicle,5/26/17,May,2200 N CEDAR ST,  TACOMA,   WA,-122.476305  47.268359,"47.268359, -122.476305",6:00,Friday,0,0
244,14136,1732509026,Theft From Motor Vehicle,11/20/17,Nov,3100 N 22ND ST,  TACOMA,   WA,-122.476305  47.268359,"47.268359, -122.476305",22:00,Monday,0,0
245,12093,1705200921,Theft From Motor Vehicle,2/19/17,Feb,1300 N YAKIMA AV,  TACOMA,   WA,-122.466826  47.268305,"47.268305, -122.466826",19:00,Sunday,0,0
246,12125,1705609005,Theft From Motor Vehicle,2/25/17,Feb,2200 N UNION AV,  TACOMA,   WA,-122.48421  47.268274,"47.268274, -122.48421",10:00,Saturday,0,0
247,12963,1718801470,Theft From Motor Vehicle,7/7/17,Jul,2200 N UNION AV,  TACOMA,   WA,-122.48421  47.268274,"47.268274, -122.48421",0:00,Friday,0,0
248,11807,1701700819,Theft From Motor Vehicle,1/17/17,Jan,2100 N LEXINGTON ST,  TACOMA,   WA,-122.525114  47.268255,"47.268255, -122.525114",0:00,Tuesday,0,0
249,11741,1700909028,Theft From Motor Vehicle,1/7/17,Jan,2100 N FIFE ST,  TACOMA,   WA,-122.470407  47.268248,"47.268248, -122.470407",0:00,Saturday,0,0
250,12336,1708209028,Theft From Motor Vehicle,3/22/17,Mar,2100 N FIFE ST,  TACOMA,   WA,-122.470407  47.268248,"47.268248, -122.470407",2:00,Wednesday,0,0
251,13767,1721809002,Theft From Motor Vehicle,8/4/17,Aug,2100 N FIFE ST,  TACOMA,   WA,-122.470407  47.268248,"47.268248, -122.470407",22:00,Friday,0,0
252,11764,1701101226,Theft From Motor Vehicle,1/6/17,Jan,500 N D ST,  TACOMA,   WA,-122.45267  47.268211,"47.268211, -122.45267",0:00,Friday,0,0
253,13008,1719209015,Theft From Motor Vehicle,7/10/17,Jul,2100 N SHIRLEY ST,  TACOMA,   WA,-122.51057  47.268193,"47.268193, -122.51057",4:00,Monday,0,0
254,13161,1721301126,Theft From Motor Vehicle,8/1/17,Aug,2200 N PEARL ST,  TACOMA,   WA,-122.515797  47.268131,"47.268131, -122.515797",8:00,Tuesday,0,0
255,12629,1713409006,Theft From Motor Vehicle,5/11/17,May,2100 N ORCHARD ST,  TACOMA,   WA,-122.505247  47.268121,"47.268121, -122.505247",13:00,Thursday,0,0
256,12825,1716509005,Theft From Motor Vehicle,5/19/17,May,800 N TACOMA AV,  TACOMA,   WA,-122.458656  47.267921,"47.267921, -122.458656",2:00,Friday,0,0
257,13428,1729709018,Theft From Motor Vehicle,10/24/17,Oct,800 N TACOMA AV,  TACOMA,   WA,-122.458656  47.267921,"47.267921, -122.458656",11:00,Tuesday,0,0
258,13023,1719401657,Theft From Motor Vehicle,7/13/17,Jul,2100 N LAWRENCE ST,  TACOMA,   WA,-122.479436  47.267739,"47.267739, -122.479436",14:00,Thursday,0,0
259,13538,1727909025,Theft From Motor Vehicle,10/5/17,Oct,2100 N OAKES ST,  TACOMA,   WA,-122.471651  47.267714,"47.267714, -122.471651",23:00,Thursday,3,Full Moon
260,12970,1718809011,Theft From Motor Vehicle,7/3/17,Jul,800 N 12TH ST,  TACOMA,   WA,-122.464974  47.267702,"47.267702, -122.464974",22:00,Monday,0,0
261,13649,1729109001,Theft From Motor Vehicle,10/16/17,Oct,500 N BOROUGH RD,  TACOMA,   WA,-122.456351  47.267617,"47.267617, -122.456351",18:00,Monday,0,0
262,14201,1726809034,Theft From Motor Vehicle,9/25/17,Sep,500 N BOROUGH RD,  TACOMA,   WA,-122.456351  47.267617,"47.267617, -122.456351",9:00,Monday,0,0
263,12492,1710609005,Theft From Motor Vehicle,4/16/17,Apr,2700 N 21ST ST,  TACOMA,   WA,-122.471652  47.267528,"47.267528, -122.471652",2:00,Sunday,0,0
264,13042,1719709005,Theft From Motor Vehicle,7/15/17,Jul,3200 N 21ST ST,  TACOMA,   WA,-122.477785  47.267528,"47.267528, -122.477785",22:00,Saturday,0,0
265,13600,1728509036,Theft From Motor Vehicle,10/6/17,Oct,3000 N 21ST ST,  TACOMA,   WA,-122.474737  47.267509,"47.267509, -122.474737",0:00,Friday,0,0
266,14040,1731400762,Theft From Motor Vehicle,11/9/17,Nov,2100 N STEELE ST,  TACOMA,   WA,-122.468199  47.267494,"47.267494, -122.468199",18:00,Thursday,0,0
267,13690,1719609010,Theft From Motor Vehicle,7/14/17,Jul,3400 N 21ST ST,  TACOMA,   WA,-122.481045  47.267329,"47.267329, -122.481045",23:00,Friday,0,0
268,13363,1726401188,Theft From Motor Vehicle,9/7/17,Sep,4100 N 21ST ST,  TACOMA,   WA,-122.491737  47.267276,"47.267276, -122.491737",1:00,Thursday,0,0
269,14091,1732009014,Theft From Motor Vehicle,11/16/17,Nov,2000 FREMONT ST,  TACOMA,   WA,-122.535941  47.267077,"47.267077, -122.535941",0:00,Thursday,0,0
270,13879,1723700434,Theft From Motor Vehicle,8/24/17,Aug,800 N G ST,  TACOMA,   WA,-122.459238  47.266982,"47.266982, -122.459238",20:00,Thursday,0,0
271,11668,1700309045,Theft From Motor Vehicle,1/2/17,Jan,1900 N OAKES ST,  TACOMA,   WA,-122.471661  47.266923,"47.266923, -122.471661",20:00,Monday,0,0
272,13822,1722801472,Theft From Motor Vehicle,8/15/17,Aug,1900 N ANDERSON ST,  TACOMA,   WA,-122.472798  47.266906,"47.266906, -122.472798",23:00,Tuesday,0,0
273,12086,1715900597,Theft From Motor Vehicle,6/7/17,Jun,1000 N YAKIMA AV,  TACOMA,   WA,-122.462236  47.266816,"47.266816, -122.462236",19:00,Wednesday,0,0
274,13705,1732009004,Theft From Motor Vehicle,11/15/17,Nov,1000 N YAKIMA AV,  TACOMA,   WA,-122.462236  47.266816,"47.266816, -122.462236",6:00,Wednesday,0,0
275,12841,1724409013,Theft From Motor Vehicle,9/1/17,Sep,3200 N 20TH ST,  TACOMA,   WA,-122.477782  47.26668,"47.26668, -122.477782",1:00,Friday,0,0
276,13560,1728401004,Theft From Motor Vehicle,10/11/17,Oct,1900 N PEARL ST,  TACOMA,   WA,-122.515974  47.266619,"47.266619, -122.515974",7:00,Wednesday,0,0
277,14037,1731209021,Theft From Motor Vehicle,11/7/17,Nov,1800 N VILLARD ST,  TACOMA,   WA,-122.506598  47.266539,"47.266539, -122.506598",18:00,Tuesday,0,0
278,13100,1720509022,Theft From Motor Vehicle,7/21/17,Jul,3800 N 19TH ST,  TACOMA,   WA,-122.487287  47.266406,"47.266406, -122.487287",18:00,Friday,0,0
279,12239,1724009005,Theft From Motor Vehicle,8/28/17,Aug,4400 N 19TH ST,  TACOMA,   WA,-122.496178  47.266405,"47.266405, -122.496178",7:00,Monday,0,0
280,13553,1728309002,Theft From Motor Vehicle,10/9/17,Oct,4400 N 19TH ST,  TACOMA,   WA,-122.496178  47.266405,"47.266405, -122.496178",7:00,Monday,0,0
281,13199,1721509011,Theft From Motor Vehicle,8/1/17,Aug,900 N YAKIMA AV,  TACOMA,   WA,-122.460863  47.266352,"47.266352, -122.460863",23:00,Tuesday,0,0
282,13760,1721400423,Theft From Motor Vehicle,8/1/17,Aug,900 N YAKIMA AV,  TACOMA,   WA,-122.460863  47.266352,"47.266352, -122.460863",19:00,Tuesday,0,0
283,12423,1719209019,Theft From Motor Vehicle,7/9/17,Jul,6300 WESTGATE BLVD,  TACOMA,   WA,-122.52121  47.266181,"47.266181, -122.52121",8:00,Sunday,0,0
284,13584,1715209026,Theft From Motor Vehicle,5/1/17,May,6800 N 18TH ST,  TACOMA,   WA,-122.528305  47.266158,"47.266158, -122.528305",0:00,Monday,0,0
285,12141,1705900912,Theft From Motor Vehicle,2/18/17,Feb,400 N TACOMA AV,  TACOMA,   WA,-122.452613  47.265955,"47.265955, -122.452613",22:00,Saturday,4,Last Quarter
286,14235,1716009009,Theft From Motor Vehicle,6/7/17,Jun,1700 N JACKSON AV,  TACOMA,   WA,-122.537233  47.265941,"47.265941, -122.537233",22:00,Wednesday,0,0
287,13958,1730309016,Theft From Motor Vehicle,10/21/17,Oct,1200 N J ST,  TACOMA,   WA,-122.466263  47.265888,"47.265888, -122.466263",15:00,Saturday,0,0
